,name,category,project,guest,bedroom,bathroom,price,discounted,normal price,province,state,country
1759,Cho thuê căn hộ Riva Park Quận 4 full nội thất ,Service Apartment,Riva Park,4,2,2,74,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1760,River & Seaview APT Central-04 Tran Phu - 31Floor,Condominium,None,6,2,2,48,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1761,"1BR-Near SECC ★Free Pool,Gym,Laundry,Breakfast",Other,None,2,1,1,48,0,Invalid,Quận 7,Hồ Chí Minh,Vietnam
1762,Golden Lotus Resort Bungalow giường twin #2,Other,None,2,1,1,46,0,Invalid,Hàm Thuận Nam,Bình Thuận  ,Vietnam
1763,"Alice's Home, 1 bedroom with City view !",Service Apartment,None,4,1,1,85,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1764,Green Apartment - A2,Service Apartment,None,2,1,1,40,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1765,"Spacious 02 bedroom, beautifully furnished w/ city view + 21th floor + Full range of leisure facilities + City center",Condominium,None,4,2,2,50,0,Invalid,Hoàng Mai,Hà Nội,Vietnam
1766,The Luxe - Premier Family Room,Condominium,None,5,1,1,51,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1767,THE JAS HOMIE,Service Apartment,None,6,2,2,52,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1768,Paradise Home - Luxury Apartment with view - Near Hanoi Old Quarter,Service Apartment,None,5,2,2,78,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
1769,SunriseHome Spacious Charming Serviced Apartment,Service Apartment,None,3,1,1,65,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1770,Deluxe Apartment 1 - The Bloom,Service Apartment,None,2,1,1,69,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1771,GerberaHome - biệt thự Long Cung (SALE 10% 1/1-31/1),Villa,None,25,6,6,174,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1772,Vista Verde Apartment Resort Style,Condominium,None,4,2,2,80,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
1773,The Train Station homestay - Room 2 ,Other,None,3,1,1,13,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1774,"NAMTO HOUSE PARK 2B, ĐƯA ĐÓN SÂN BAY MIỄN PHÍ, GẦN SÔNG HÀN",Condominium,None,7,2,2,72,0,Invalid,Hải Châu,Đà Nẵng,Vietnam
1775,Apartment with sea view in My Khe beach Da Nang,Service Apartment,None,6,2,2,65,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
1776,Sunny House Can Tho || Balcony 1,Other,None,2,1,1,13,0,Invalid,Cái Răng,Cần Thơ,Vietnam
1777,TROPICAL HOUSE*MODERN GREEN 2BR APT*HIGH VIEW,Service Apartment,None,6,2,1,35,1,64,Sơn Trà,Đà Nẵng,Vietnam
1778,✩LUXURYAPARTMENT✩Cityview@Metropolis@Hanoi@vinhome,Condominium,None,6,2,2,68,0,Invalid,Ba Đình,Hà Nội,Vietnam
1779,New York Style 2BR RiverView @ Masteri An Phu B36F,Condominium,Masteri An Phú ,5,2,2,44,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
1780,✨Byn's Home #3 Two BR Apt / City View / Vinhomes Metropolis 5★,Condominium,None,5,2,2,63,1,74,Ba Đình,Hà Nội,Vietnam
1781,Vinhome-Luxurious  Apt-02 br full furniture#0806,Service Apartment,None,3,1,1,52,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1782,Luxury Apartment - Artemis B1T10 ,Condominium,None,8,2,1,174,0,Invalid,Thanh Xuân,Hà Nội,Vietnam
1783,Maison 31 - Indochine Studio ,Studio Apartment,None,2,1,1,48,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1784,Sunrise Hạ Long Homestay,Condominium,None,6,2,1,43,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1785,VILLA 365 HAPPY  - HOMESTAY NGUYÊN CĂN ,Villa,None,30,8,8,63,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1786,Sol#5 LakeView/City Center LUXURIOUS condo-Big Group POOL,Condominium,None,12,3,2,109,0,Invalid,Long Biên,Hà Nội,Vietnam
1787,The Pub (Homestay - Beer - Cocktail - Coffee),Entire House,None,20,6,5,65,0,Invalid,Quận 9,Hồ Chí Minh,Vietnam
1788,West Lake area (Foreigner town in Hanoi),Studio Apartment,None,5,1,1,27,0,Invalid,Tây Hồ,Hà Nội,Vietnam
1789,No.10 Homestay - 3BR @ Hanoi Railway Station,Other,None,7,3,3,59,1,74,Đống Đa,Hà Nội,Vietnam
1790,GRAND VILLA RESIDENCE Standard Apartment 196,Service Apartment,None,2,1,1,43,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1791,⚜️2BR Luxury⭐ Bathtub⭐ Cau Giay Center⚜️,Condominium,None,4,2,1,26,1,30,Cầu Giấy,Hà Nội,Vietnam
1792,"Luxury & Modern 3BRs Apt w/ Free Gym, Pool & Airport Pick-up. ",Service Apartment,None,7,3,2,57,1,72,Phú Nhuận,Hồ Chí Minh,Vietnam
1793,❤[BAYHOMES]VINHOMES SKYLAKE /3BR/2mins to KEANGNAM,Condominium,None,6,3,2,80,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1794,Sunny House Can Tho | Jav 1,Other,None,2,1,1,17,0,Invalid,Cái Răng,Cần Thơ,Vietnam
1795,Joy'n Homestay,Entire House,None,30,4,4,52,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1796,Downtown City Centre Private Room [2-2],Entire House,None,4,1,1,25,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1797,Luxurious Condo✩Pool✩Central-City View- Sun Ancora,Condominium,None,10,5,3,102,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
1798,"202, Mộc Đà lạt Lữ quán",Service Apartment,None,3,1,1,11,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1799,Sea View Apartment - Melody Vung tau Bulding,Condominium,None,6,2,1,30,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1800,Brand New ❤Traveller's  In Cầu giấy (sale 20%) ❄️☃️❄️,Condominium,None,2,1,1,22,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
1801,Special-1BR Park Hill Times City/Vincom Megamall,Condominium,None,2,1,1,43,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
1802,Casa Blanca Villa,Villa,None,10,5,6,326,1,652,Nha Trang,Khánh Hòa,Vietnam
1803,Amanda Phan 2 / Deluxe Studio with windows and kitchen,Studio Apartment,None,2,1,1,41,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1804,"Autumn Homestay- Lakeview room, with balcony",Other,None,2,1,1,27,1,34,Ba Đình,Hà Nội,Vietnam
1805,❤[BAYHOMES]VINHOMES SKYLAKE /2BR/2mins to KEANGNAM,Condominium,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1806,"Cozy Family Connecting Room, 4people, Hoi An",Villa,None,4,2,1,62,0,Invalid,Hội An,Quảng Nam,Vietnam
1807,Vinhomes Metropolis 1BR Apartment City View - Hi.Home#15,Condominium,None,4,1,1,65,0,Invalid,Ba Đình,Hà Nội,Vietnam
1808,Three Bedroom Ocean View Residence,Condominium,None,6,3,2,40,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1809,Watching Airplane From Luxury Apt w/ Free Gym&Pool - Cho Thuê Trung Hạn,Condominium,None,6,2,2,52,1,65,Phú Nhuận,Hồ Chí Minh,Vietnam
1810,Vinhomes Times City Park Hill P2 Luxury 2BR @ BAYHOMES,Condominium,None,6,2,2,63,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
1811,GREEN 2BR APT*BRIGHT BALCONY*HIGH VIEW*KOREA TOWN,Service Apartment,None,6,2,1,35,1,64,Sơn Trà,Đà Nẵng,Vietnam
1812,Cho thuê căn hộ 1 PN cao cấp Vinhome Central Park - nội thất cao cấp - hiện đại,Service Apartment,None,3,1,1,47,1,63,Bình Thạnh,Hồ Chí Minh,Vietnam
1813,Dalat 1893 Homestay,Villa,None,10,4,2,39,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1814,Seventeen Tam Đảo Hostel (Phòng Cẩm Tú) ,Condominium,None,15,1,2,65,0,Invalid,Tam Đảo,Vĩnh Phúc,Vietnam
1815,Enjoy night view @ high-gloss aparthotel balcony,Condominium,Millennium Masteri,4,2,2,73,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1816,IBASHO HOSTEL - DORM ROOM,Entire House,None,11,1,4,72,0,Invalid,Sơn Trà,Đà Nẵng,Vietnam
1817,Bàng Biển Homestay - 2 Double beds,Entire House,None,4,1,1,17,0,Invalid,Tuy Hòa,Phú Yên,Vietnam
1818,Tropicana Resort Phú Quốc - Phòng riêng hướng sân vườn ,Other,None,3,1,1,48,0,Invalid,Phú Quốc,Kiên Giang,Vietnam
1819,RUBY • VINHOMES METROPOLIS • 1Br • M3-2604,Condominium,None,2,1,1,63,0,Invalid,Ba Đình,Hà Nội,Vietnam
1820,Căn Hộ Vinhomes Central Park 1 Phòng Ngủ-1WC Nội Thất Cao Cấp Cho Thuê Ngày-Tháng-Năm,Service Apartment,None,3,1,1,57,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1821,Le Petit 1988 - Free Pool & Gym *Masteri TD*,Condominium,Masteri Thảo Điền,5,2,2,54,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
1822,RUBY • VINHOMES SKYLAKE • S2-3312 • 1Br,Condominium,None,2,1,1,63,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1823,Sapa Jungle Homestay - Phi Điệp Bungalow,Other,None,6,1,1,35,1,44,Sa Pa,Lào Cai,Vietnam
1824,Chung Cư SaiGon GateWay,Condominium,None,4,2,2,26,0,Invalid,Quận 9,Hồ Chí Minh,Vietnam
1825,Bungalow Garden View,Villa,None,3,1,1,30,0,Invalid,Phú Quốc,Kiên Giang,Vietnam
1826,[ Kimi's ] Vinhomes Landmark 3BRs - Simple & Nice view,Condominium,None,7,3,2,98,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1827,Nexstay Forest Home 203 ★ 900m to Ninh Kieu Quay,Entire House,None,3,1,1,14,0,Invalid,Ninh Kiều,Cần Thơ,Vietnam
1828,Wild Sea Apartment in Nha Trang - WS3 - 3 bedroom,Service Apartment,None,6,3,2,57,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1829,Lee's House In Sapa - Vip Room B,Entire House,None,3,1,1,65,0,Invalid,Sa Pa,Lào Cai,Vietnam
1830,Đặng Gia Trang Villa - Phòng Cánh Đồng Lúa,Villa,None,4,1,1,39,0,Invalid,Lương Sơn,Hòa Bình,Vietnam
1831,Tràng An Your Home - Luxury Bungalow 101,Service Apartment,None,6,1,1,30,0,Invalid,Hoa Lư,Ninh Bình,Vietnam
1832,Amanda Phan 2 / Deluxe Studio with windows and kitchen,Studio Apartment,None,2,1,1,48,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1833,Lovely - 2 Bedrooms Apartment In Vinhomes Central Park,Service Apartment,None,5,2,2,60,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1834,Tralocal Đà Lạt,Entire House,None,10,3,2,50,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1835,"Spectacular river view 4BR villa, Hoi An, Vietnam",Entire House,None,8,4,4,104,0,Invalid,Hội An,Quảng Nam,Vietnam
1836,"AimeeHomestay-3BR w Balcony, Rooftop&Bathtub",Entire House,None,10,3,3,61,1,67,Hai Bà Trưng,Hà Nội,Vietnam
1837,Hue Ecolodge - Deluxe Double Room,Other,None,2,1,1,43,0,Invalid,Hương Thủy,Thừa Thiên Huế,Vietnam
1838,Villa Nhỏ Xinh - 104,Entire House,None,2,1,1,25,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1839,1108 LUXURY SAPPHIRE,Condominium,None,6,2,2,43,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1840,Villa - Homestay,Villa,None,12,5,5,152,0,Invalid,Cẩm Xuyên,Hà Tĩnh,Vietnam
1841,Zoneland Studio - Muong Thanh SeaView,Condominium,None,5,2,1,74,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
1842,December Haus - The White Room,Entire House,None,2,1,1,35,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1843,Homie Hàng Vải,Entire House,None,8,3,4,82,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
1844,"2BRs Apartment w/ Big Balcony , Park view; Free Gym & Poo",Service Apartment,The Botanica,6,2,2,43,1,61,Tân Bình,Hồ Chí Minh,Vietnam
1845,studio ánh sáng,Service Apartment,None,6,2,1,26,1,29,Nha Trang,Khánh Hòa,Vietnam
1846,Palm HomeStay Rooftop (GoldSea Apartment Vũng Tàu),Condominium,None,6,1,1,43,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1847,Nary House - Heart of Ha Noi - ngày cạnh hồ Hoàn Kiếm,Entire House,None,4,2,1,20,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
1848,Hellosaigon Homestay_Rainy 02,Entire House,None,2,1,1,18,1,20,Quận 3,Hồ Chí Minh,Vietnam
1849,2 phòng ngủ- phố cổ-hoàn kiếm-ngay phố đi bộ-5 phút ra hồ gươm-hà nội,Entire House,None,8,2,2,32,1,63,Hoàn Kiếm,Hà Nội,Vietnam
1850,TROPICAL HOUSE*GREEN 2BR APT*BRIGHT 2 BALCONY*HIGH VIEW -6R2,Service Apartment,None,6,2,1,38,1,69,Sơn Trà,Đà Nẵng,Vietnam
1851,First Noel room,Service Apartment,None,2,1,1,25,1,50,Ba Đình,Hà Nội,Vietnam
1852,Cho thuê căn hộ 2 PN cao cấp Vinhome Central Park giá cực tốt,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1853,Vinhomes Skylake 2BR ✌️ near Keangnam ✔️THANH home,Condominium,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1854,Millennium 3 Bedrooms luxurious apartment in Saigon,Condominium,Millennium Masteri,6,3,2,120,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1855,The Panorama Apartment (Ruby's house),Condominium,None,6,1,1,42,1,52,Đà Lạt,Lâm Đồng,Vietnam
1856,Asahi Luxstay- Halong Bayview 3Br Apartment,Condominium,None,8,3,2,78,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1857,TES HAUS 15.21 -SG Center **FREE POOL &GYM~15.FL,Condominium,None,2,1,1,39,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1858,SGN008 / Superior Quad Studio with Kitchen,Studio Apartment,None,5,1,1,52,0,Invalid,Tân Bình,Hồ Chí Minh,Vietnam
1859,TOCE HOUSE #4,Entire House,None,8,1,2,78,0,Invalid,Sa Pa,Lào Cai,Vietnam
1860,TÂN VILLA 2- FAMILY ROOM 4 BEDS,Villa,None,9,1,1,78,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1861,GREEN ARTERMIS,Condominium,None,4,1,1,39,0,Invalid,Thanh Xuân,Hà Nội,Vietnam
1862,Silent Hill - Triple room ( 101 ),Entire House,None,6,1,1,43,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1863,Blue Ocean Apartment in Bai Chay -Room 1210,Condominium,None,7,3,1,128,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1864,UNIQUE HOMESTAY GARDEN HA LONG,Other,None,8,2,2,65,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1865,Sapa Jungle Pub & Homestay - Pơmu Bungalow,Other,None,6,1,1,35,1,44,Sa Pa,Lào Cai,Vietnam
1866,Gold Ocean - Double bed with sea view,Service Apartment,None,2,1,1,16,1,22,Nha Trang,Khánh Hòa,Vietnam
1867,Beach front an viên villa,Villa,None,15,6,7,370,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1868,Căn hộ Vũng Tàu Royal Melody,Service Apartment,Vũng Tàu Melody,8,2,2,30,1,35,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1869,Phan Thiết Beach House,Villa,None,6,2,2,174,0,Invalid,Phan Thiết,Bình Thuận  ,Vietnam
1870,Mộc Lan Villa Đà Lạt,Villa,None,16,4,4,217,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1871,CĂN HỘ VINHOMES METROPOLIS CAO CẤP/  2 PHÒNG NGỦ ,Service Apartment,None,8,2,2,61,0,Invalid,Ba Đình,Hà Nội,Vietnam
1872,Vũng Tàu Palm 1 - Homestay Gold Sea,Service Apartment,None,6,1,1,22,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1873,Nhà 24 Đà Lạt,Entire House,None,4,2,3,19,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1874,Homestay An Lạc,Service Apartment,None,34,7,3,98,1,109,Quy Nhơn,Bình Định,Vietnam
1875,3Brs Luxury Apt/Embassy Garden/Near Lake/Business,Condominium,None,10,3,2,40,0,Invalid,Tây Hồ,Hà Nội,Vietnam
1876,Thuỷ Mộc Homestay,Entire House,None,16,5,5,139,0,Invalid,Quy Nhơn,Bình Định,Vietnam
1877,"Ami Splendid Rooftop Pool - 3BR penthouse ★ crazy view, free rooftop pool, gym",Condominium,Icon 56,9,3,2,99,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
1878,BamBoo villa SH18 Sầm Sơn,Service Apartment,None,22,7,8,348,0,Invalid,Sầm Sơn,Thanh Hóa,Vietnam
1879,Oceanwind 2 villa,Villa,None,15,5,5,104,1,130,Nha Trang,Khánh Hòa,Vietnam
1880,Momento - Hanoi in the 90s,Condominium,None,2,1,1,20,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
1881,SWAN HOMESTAY - CHUNG CƯ THE SAPPHIRE HẠ LONG,Service Apartment,None,6,2,1,41,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1882,La Bonté Boutique Home Sài Gòn (Deluxe Room with Balcony),Service Apartment,None,3,1,1,41,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1883,Căn hộ cao cấp hai phòng ngủ nhìn ra đại dương,Condominium,None,8,2,2,196,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1884,Eros Villa Hội An - Connecting Room,Entire House,None,4,2,2,54,0,Invalid,Hội An,Quảng Nam,Vietnam
1885,Conner Vintage Apartment,Condominium,None,6,2,1,24,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
1886,Sophie Imperia Garden*2BEDROOMS*high floor*TRUNG HOA NHAN CHINH AREA,Condominium,None,4,2,2,61,0,Invalid,Thanh Xuân,Hà Nội,Vietnam
1887,Laputa Boutique Homestay - The Star Hill,Entire House,None,6,1,1,26,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1888,RUBY • Vinhomes Metropolis • 1Br • M3-3404,Condominium,None,2,1,1,76,0,Invalid,Ba Đình,Hà Nội,Vietnam
1889,VINHOMES GARDENIA 2BR LUX/CENTER @ BAYHOMES,Condominium,None,6,2,2,74,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1890,Hung Nguyen - Phòng suite 2,Other,None,6,1,1,39,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
1891,"2BR, Sea view, Closest place to go Halong bay Cruise - DTJ Hometel Apt 1113",Condominium,None,6,2,2,52,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
1892,D’HOUSE AQUA LAKE ECOPARK,Condominium,None,6,2,1,35,0,Invalid,Văn Giang,Hưng Yên,Vietnam
1893,BAYHOMES T8/HANOI CENTER/ 2BR APT IN TIMES CITY,Service Apartment,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1894,TROPICAL HOUSE*COZY GREEN 2BR APT*FREE POOL,Service Apartment,None,6,2,1,35,1,64,Sơn Trà,Đà Nẵng,Vietnam
1895,TROPICAL HOUSE*GREEN 2BR APT*2 BALCONY*KOREA TOWN,Service Apartment,None,6,2,1,38,1,69,Sơn Trà,Đà Nẵng,Vietnam
1896,TROPICAL HOUSE*LUXURY*BLUE 2BR APT* PANORAMIC VIEW- 5R3,Service Apartment,None,6,2,1,38,1,69,Sơn Trà,Đà Nẵng,Vietnam
1897,Myjoly Home Muong Thanh Luxury Apartment DaNang 7 days rental,Service Apartment,None,6,2,2,49,1,70,Ngũ Hành Sơn,Đà Nẵng,Vietnam
1898,Happy New Year 2020 ??room,Service Apartment,None,2,1,1,25,1,50,Ba Đình,Hà Nội,Vietnam
1899,Căn hộ 2 phòng ngủ view thành phố,Service Apartment,None,7,2,2,26,1,29,Nha Trang,Khánh Hòa,Vietnam
1900,Ruahouse Mountain Hamlet – Phòng tập thể,Entire House,None,6,1,1,59,1,78,Sa Pa,Lào Cai,Vietnam
1901,❤[BAYHOMES]VINHOMES SKYLAKE /2BR/2mins to KEANGNAM,Condominium,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1902,TROPICAL HOUSE*COZY GREEN 2BR APT*BRIGHT 2 BALCONY,Service Apartment,None,6,2,1,38,1,69,Sơn Trà,Đà Nẵng,Vietnam
1903,"[Aurora Western Village ] Suites Double ( 1 bed, kitchen) #2 - cho thuê 14 ngày",Service Apartment,None,3,1,1,46,1,65,Quận 2,Hồ Chí Minh,Vietnam
1904,❤[BAYHOMES] METROPOLIS /2BR/CHARMING & COZY,Condominium,None,4,2,2,91,0,Invalid,Ba Đình,Hà Nội,Vietnam
1905,BAYHOMES MƯỜNG THANH ĐÀ NẴNG 2BR OCEAN VIEW,Condominium,None,4,2,1,83,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
1906,[Orchard Parkview ] LUXURY APT 3BRS - Best service !!! - Cho Thuê Trung Hạn,Service Apartment,None,6,3,2,54,1,67,Phú Nhuận,Hồ Chí Minh,Vietnam
1907,Let's celebrate holiday wt us ??room,Service Apartment,None,2,1,1,25,1,50,Cầu Giấy,Hà Nội,Vietnam
1908,Vinhomes Metropolis 1BR Apartment City View - Hi.Home#15 - Cho Thuê Trung Hạn,Condominium,None,4,1,1,52,1,65,Ba Đình,Hà Nội,Vietnam
1909,Hellosaigon Homestay_Sunny/clean room with garden view/ tea meditation,Service Apartment,None,2,1,1,18,1,20,Quận 3,Hồ Chí Minh,Vietnam
1910,TROPICAL HOUSE*LUXURY*BLUE 2BR APT*CITY CENTER,Service Apartment,None,6,2,1,38,1,69,Sơn Trà,Đà Nẵng,Vietnam
1911,❤[BAYHOMES] METROPOLIS /2BR/CHARMING & COZY,Condominium,None,4,2,2,91,0,Invalid,Ba Đình,Hà Nội,Vietnam
1912,❤[BAYHOMES]VINHOMES SKYLAKE /2BR/ NEAR KEANGNAM,Condominium,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1913,TROPICAL HOUSE*SPACIOUS BLUE 2BR APT*HIGH VIEW,Service Apartment,None,6,2,1,35,1,64,Sơn Trà,Đà Nẵng,Vietnam
1914,Vung Tau Milan Homestay 2 - B4-12 Melody Appartment (new),Condominium,Vũng Tàu Melody,8,2,1,18,1,20,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
1915,❤[BAYHOMES] VINHOMES D CAPITALE | 3BR/ LUXURY APT,Condominium,None,6,3,2,91,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
1916,❤[BAYHOMES]VINHOMES SKYLAKE /2BR/2mins to KEANGNAM,Condominium,None,4,2,2,61,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1917,❤[BAYHOMES] VINHOMES ROYALCITY /2BR/ LUXURY APT,Service Apartment,None,4,2,2,78,0,Invalid,Đống Đa,Hà Nội,Vietnam
1918,A new studio 101 - Lien Phuong - Dist 9,Entire House,None,2,1,1,13,1,18,Quận 9,Hồ Chí Minh,Vietnam
1919,*BOM HOMESTAY* VINHOMES TIMES CITY- 3BR- COZY APT,Condominium,None,6,3,2,78,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
1920,"⭐️ P.S. I Love You, 2Brs Apt w/ Free Gym, Pool & pick-up ⭐️- Cho Thuê 14 Ngày",Service Apartment,None,7,2,2,40,1,57,Phú Nhuận,Hồ Chí Minh,Vietnam
1921,Meriton -   Senior Deluxe King Room with Balcony and City View,Condominium,None,2,1,1,91,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1922,Book căn hộ cao cấp 1 PN giá cực tốt tại Vinhome Central Park,Service Apartment,None,3,1,1,49,1,65,Bình Thạnh,Hồ Chí Minh,Vietnam
1923,Pu Luong Discovery Home stay Pool Bungalow,Other,None,4,1,1,78,0,Invalid,Bá Thước,Thanh Hóa,Vietnam
1924,Book căn hộ cao cấp 2 PN giá cực tốt tại Vinhome Central Park,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1925,Book căn hộ cao cấp 1 PN giá cực tốt tại Vinhome Central Park,Service Apartment,None,3,1,1,49,1,65,Bình Thạnh,Hồ Chí Minh,Vietnam
1926,ODYS APARTMENT - 900,Studio Apartment,None,2,1,1,65,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1927,Vinhomes Central Park 1 Bedroom For Rent Day,Service Apartment,None,3,1,1,59,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1928,Cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1929,cho thuê căn hộ dịch vụ 1 PN ngắn ngày cao cấp 5* tại Vinhome Central park,Service Apartment,None,3,1,1,49,1,65,Bình Thạnh,Hồ Chí Minh,Vietnam
1930,Dương Dương - Sweet Home In Nha Trang - 1822,Service Apartment,None,4,2,2,43,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
1931,The Como Le Lai Serviced Apartment_Deluxe,Entire House,None,2,1,1,41,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1932,CLARA TIAMO,Condominium,None,4,2,2,65,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
1933,Book căn hộ cao cấp 2 PN giá cực tốt tại Vinhome Central Park,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1934,Cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,Other,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1935,3 BR ❤  Vinhomes Skylake ? Keangnam F1 Area 한국 동네,Condominium,None,6,3,2,69,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1936,Cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1937,Asahi Luxstay - The Sun Apartment 2BR,Condominium,None,6,2,2,65,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
1938,Gốm Homestay Ecopark,Condominium,West Bay Sky Residences ,6,3,2,39,0,Invalid,Văn Giang,Hưng Yên,Vietnam
1939,ODYS APARTMENT - 901,Studio Apartment,None,2,1,1,74,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
1940,Cho thuê căn hộ cao cấp 2 PN giá siêu tốt chuẩn 5* tại Vinhome Central Park,Service Apartment,None,6,2,2,60,1,80,Bình Thạnh,Hồ Chí Minh,Vietnam
1941,River Gate Luxury Officetel,Service Apartment,None,3,1,1,126,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
